style;size;path;array
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_213.jpg;0000100000000000100000001001100011000000100001001000110000110000000010011001001010100100001101011111011101010001000010100001010010100010101011000001010001010011111100010101101111111110101010010001001010101010010000101110010001111111010101111011000111101111011100110001100011100111000101101111100101111011111000010101011010111011110001010101000001000000000001000000010111111111111100010101101110010101101010010010100100101101101100110110010111001101111101110000111100111101111110011111001101111001110110000110000
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_212.jpg;1000000111111111010110110011101101111101111100000001110000100001100010001001100010110100110110110101101101010011110101011010111100000001010000101010101010111111111110101110110101111000010110110000100010000010011011100100010010110101011010110101101011010111100100111011010101101011000101101011000000101010000101001011111000000000000011111011111111111011111110111111101010101110100001010101111110010001101001010110010101101001111001001000100100010000000011110111111101000100000001101100101110110000000010001111100
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_206.jpg;0010001011000101111101011101000011111100110000000010001000101000100000001010100000101101100101111101011111010001101001010000111010101101010101010000000100000100000101000100000000000010101010100101010101101010000101001010100101011010100101011010010100101001011010110101101111010111101001010110101011010100101011100101000100101010101011110000010101010001000100010101010000101011101110000101101111010111100000000110100001101000101000100110110011001100010000100000011000101000101000001110011001001010110111100000110
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_164.jpg;0000101000001001010110110110000111110001011110100010011000010001100110011000100100110101100100110100101101010111101100010110101110100101000100000000001010111110000101000100010101010100101010101001000101001111100100010010101001010010101101000010100001001010010110111001011111100101011010110101001011101101010110101110110101010100101011101011101010111101010010111111111110101110101001000000011010100100001010010100100001101100101101100110110011010100011000001000101010000000110000101100011001011010000000110111110
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_170.jpg;1101111101011001010110110011000111111000000000000000110010100000001000000100101010010010010010010100100101011111110101011111101011010001010000000010101011101011111010000001000101010101101011101111000101001010101101010110111000010110111001001010100001001010010100111101011110110001111010000000011010100100100001000110111010101000000100000100000010101010111111111110100101010001010101111011000101101010110101101101011111011001011011011001101110101011100111011111100111111101111111110001110010000000011111110111111
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_158.jpg;0011010000011101000111010101100110001100001111110111101010000111101010110111011101011101001001011010010010111101011110111111010100000011101110111111111110111011111010101110111101000101010100101110111001000000101010100010001011101000001010100101101011010010100100101001010010100100001010110101001110100101010011101110010000010100011000101010101011111110000000000101000110101010111111010000111010110101111010010000100100100100100100110100010101010101010010110011011100011101110111010111110000100000101100011010000
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_400.jpg;0010001011111011011111111010000011111000001010000010100001100010001000100010010001001000001010000010100000101010010100111010000000000100111010111111101011111010101010101010101010101001000101010010101010010101011010101001010110101001010010100101001010010100101001001010100001101010010100101010010100101010100101010010101010100101010100010010101010101010101010101010101010101001010101000010101010010100101001010010110000100100100100110110010101000101011000010000001100010001111101011101011101111011100111110111110
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_366.jpg;0011111111110001011000000101111100111101011101010110000111111111001000100110010010000010011011000110100000001000010000111011000001001010111010101110100101010000010000000000000010101010101001000000000001001011101101010110111100001010110101111111010100101001001010010100101101010010101000010010101111010101111011000101010100011010111011110101000000000001000101010101010101010100101011110000010011101100011010110000100101101101101100110100010101010100011010010000011011110000000000001010001000000000010000100000100
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_372.jpg;1111000001110011000010100001100110001001110101110001111011100011001100100010001001101101001101011001011010100101011011110101010111111010111010101101010100000000010100000000001010111010111000000001001010111000010100101110000101101010010010110101001011010110110101101110000010001010010110101101010010101110000100001010100010000101111010111111111100100000000000000000010001101010101110100101010111111001000010100100101101001011011111011101101111111100110000000001000010000010110101001111010010010000000000000011110
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_414.jpg;0010000111111101000001100000100111111101101001100000011001000010100110001010101001101100101001101001001010110000101011010001101010101001010101010100000000000101010101010101000101011010101011110001000101101011100101011010110101011010100101001010110101101000010010100101101010010101101011000100101011010001011011101101010001011010101010101110110100010100000100000000101010101010100001000101111010110100001010000010100101100100100100100110010011001100111000110000111001100000000000000100001001101011111111011101011
Russian Revival;314;/data/data_final_100_learn/Russian Revival/Russian_Revival_21.jpg;0000011010000010101001011101111010000000101010001110000111001100011101110110010010011011011010010010100001101010000101101010101100010101010111111010101010101011101010100101010101010101101010111111010100010011111001010101101110010101111010010100101001011111010100101001010111100101001110111101000110101011010101011010101101010001000011111010101111111011111110111011111110101001010101101110111101010111100100001011000010110110110110101010010000000000000001000000111001000111111100001101001001101010110010000000001
